FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,YEAR,WEATHER_CONDITION,INJURIES_TOTAL
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2018,UNKNOWN,145
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,CLEAR,1749
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,CLOUDY/OVERCAST,72
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,FOG/SMOKE/HAZE,5
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,FREEZING RAIN/DRIZZLE,4
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,OTHER,10
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,RAIN,180
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,SLEET/HAIL,6
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,SNOW,119
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2019,UNKNOWN,150
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,BLOWING SNOW,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,CLEAR,1578
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,CLOUDY/OVERCAST,40
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,FOG/SMOKE/HAZE,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,FREEZING RAIN/DRIZZLE,4
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,OTHER,4
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,RAIN,161
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,SNOW,72
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2020,UNKNOWN,156
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,BLOWING SNOW,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,CLEAR,1842
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,CLOUDY/OVERCAST,68
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,FREEZING RAIN/DRIZZLE,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,OTHER,10
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,RAIN,137
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,SNOW,125
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2021,UNKNOWN,155
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,BLOWING SNOW,2
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,CLEAR,1548
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,CLOUDY/OVERCAST,45
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,FOG/SMOKE/HAZE,2
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,FREEZING RAIN/DRIZZLE,7
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,OTHER,8
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,RAIN,143
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,SLEET/HAIL,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,SNOW,94
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2022,UNKNOWN,194
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,CLEAR,1203
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,CLOUDY/OVERCAST,52
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,FOG/SMOKE/HAZE,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,FREEZING RAIN/DRIZZLE,7
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,OTHER,2
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,RAIN,111
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,SNOW,21
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),2023,UNKNOWN,144
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2014,CLEAR,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2015,CLEAR,28
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2015,CLOUDY/OVERCAST,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2015,RAIN,6
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2015,SNOW,2
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2015,UNKNOWN,8
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,CLEAR,113
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,CLOUDY/OVERCAST,5
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,OTHER,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,RAIN,11
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,SNOW,7
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2016,UNKNOWN,8
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,CLEAR,240
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,CLOUDY/OVERCAST,13
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,RAIN,29
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,SNOW,6
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2017,UNKNOWN,23
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,CLEAR,404
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,CLOUDY/OVERCAST,19
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,OTHER,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,RAIN,34
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,SLEET/HAIL,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,SNOW,14
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2018,UNKNOWN,24
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,CLEAR,342
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,CLOUDY/OVERCAST,9
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,RAIN,31
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,SNOW,17
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2019,UNKNOWN,19
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,CLEAR,283
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,CLOUDY/OVERCAST,9
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,RAIN,16
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,SLEET/HAIL,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,SNOW,12
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2020,UNKNOWN,15
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,CLEAR,348
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,CLOUDY/OVERCAST,14
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,OTHER,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,RAIN,34
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,SNOW,12
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2021,UNKNOWN,27
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,CLEAR,306
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,CLOUDY/OVERCAST,13
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,OTHER,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,RAIN,32
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,SLEET/HAIL,3
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,SNOW,14
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2022,UNKNOWN,24
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,BLOWING SNOW,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,CLEAR,253
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,CLOUDY/OVERCAST,4
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,RAIN,30
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,SLEET/HAIL,1
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,SNOW,7
PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN BARRIER,2023,UNKNOWN,14
PARKED MOTOR VEHICLE,DRIVEWAY,2015,CLEAR,6
PARKED MOTOR VEHICLE,DRIVEWAY,2015,RAIN,2
PARKED MOTOR VEHICLE,DRIVEWAY,2015,SNOW,1
PARKED MOTOR VEHICLE,DRIVEWAY,2016,CLEAR,34
PARKED MOTOR VEHICLE,DRIVEWAY,2016,RAIN,2
PARKED MOTOR VEHICLE,DRIVEWAY,2016,SNOW,1
PARKED MOTOR VEHICLE,DRIVEWAY,2016,UNKNOWN,3
PARKED MOTOR VEHICLE,DRIVEWAY,2017,CLEAR,47
PARKED MOTOR VEHICLE,DRIVEWAY,2017,CLOUDY/OVERCAST,3
PARKED MOTOR VEHICLE,DRIVEWAY,2017,RAIN,2
PARKED MOTOR VEHICLE,DRIVEWAY,2017,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,DRIVEWAY,2017,UNKNOWN,9
PARKED MOTOR VEHICLE,DRIVEWAY,2018,CLEAR,88
PARKED MOTOR VEHICLE,DRIVEWAY,2018,CLOUDY/OVERCAST,2
PARKED MOTOR VEHICLE,DRIVEWAY,2018,RAIN,4
PARKED MOTOR VEHICLE,DRIVEWAY,2018,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,DRIVEWAY,2018,SNOW,4
PARKED MOTOR VEHICLE,DRIVEWAY,2018,UNKNOWN,8
PARKED MOTOR VEHICLE,DRIVEWAY,2019,CLEAR,80
PARKED MOTOR VEHICLE,DRIVEWAY,2019,CLOUDY/OVERCAST,4
PARKED MOTOR VEHICLE,DRIVEWAY,2019,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,DRIVEWAY,2019,RAIN,5
PARKED MOTOR VEHICLE,DRIVEWAY,2019,SNOW,5
PARKED MOTOR VEHICLE,DRIVEWAY,2019,UNKNOWN,1
PARKED MOTOR VEHICLE,DRIVEWAY,2020,CLEAR,70
PARKED MOTOR VEHICLE,DRIVEWAY,2020,CLOUDY/OVERCAST,1
PARKED MOTOR VEHICLE,DRIVEWAY,2020,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,DRIVEWAY,2020,RAIN,5
PARKED MOTOR VEHICLE,DRIVEWAY,2020,SNOW,1
PARKED MOTOR VEHICLE,DRIVEWAY,2020,UNKNOWN,5
PARKED MOTOR VEHICLE,DRIVEWAY,2021,CLEAR,74
PARKED MOTOR VEHICLE,DRIVEWAY,2021,CLOUDY/OVERCAST,3
PARKED MOTOR VEHICLE,DRIVEWAY,2021,OTHER,1
PARKED MOTOR VEHICLE,DRIVEWAY,2021,RAIN,5
PARKED MOTOR VEHICLE,DRIVEWAY,2021,SNOW,2
PARKED MOTOR VEHICLE,DRIVEWAY,2021,UNKNOWN,9
PARKED MOTOR VEHICLE,DRIVEWAY,2022,CLEAR,56
PARKED MOTOR VEHICLE,DRIVEWAY,2022,OTHER,1
PARKED MOTOR VEHICLE,DRIVEWAY,2022,RAIN,5
PARKED MOTOR VEHICLE,DRIVEWAY,2022,SNOW,3
PARKED MOTOR VEHICLE,DRIVEWAY,2022,UNKNOWN,8
PARKED MOTOR VEHICLE,DRIVEWAY,2023,CLEAR,58
PARKED MOTOR VEHICLE,DRIVEWAY,2023,CLOUDY/OVERCAST,2
PARKED MOTOR VEHICLE,DRIVEWAY,2023,FOG/SMOKE/HAZE,2
PARKED MOTOR VEHICLE,DRIVEWAY,2023,RAIN,4
PARKED MOTOR VEHICLE,DRIVEWAY,2023,SNOW,3
PARKED MOTOR VEHICLE,DRIVEWAY,2023,UNKNOWN,13
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2019,OTHER,1
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2019,SLEET/HAIL,1
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2020,CLEAR,2
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2021,CLEAR,1
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2022,CLEAR,1
PARKED MOTOR VEHICLE,"FIVE POINT, OR MORE",2022,RAIN,1
PARKED MOTOR VEHICLE,FOUR WAY,2019,CLEAR,58
PARKED MOTOR VEHICLE,FOUR WAY,2019,CLOUDY/OVERCAST,1
PARKED MOTOR VEHICLE,FOUR WAY,2019,OTHER,1
PARKED MOTOR VEHICLE,FOUR WAY,2019,RAIN,10
PARKED MOTOR VEHICLE,FOUR WAY,2019,SNOW,2
PARKED MOTOR VEHICLE,FOUR WAY,2019,UNKNOWN,4
PARKED MOTOR VEHICLE,FOUR WAY,2020,CLEAR,97
PARKED MOTOR VEHICLE,FOUR WAY,2020,CLOUDY/OVERCAST,4
PARKED MOTOR VEHICLE,FOUR WAY,2020,RAIN,10
PARKED MOTOR VEHICLE,FOUR WAY,2020,SNOW,8
PARKED MOTOR VEHICLE,FOUR WAY,2020,UNKNOWN,7
PARKED MOTOR VEHICLE,FOUR WAY,2021,CLEAR,135
PARKED MOTOR VEHICLE,FOUR WAY,2021,CLOUDY/OVERCAST,3
PARKED MOTOR VEHICLE,FOUR WAY,2021,RAIN,14
PARKED MOTOR VEHICLE,FOUR WAY,2021,SNOW,10
PARKED MOTOR VEHICLE,FOUR WAY,2021,UNKNOWN,11
PARKED MOTOR VEHICLE,FOUR WAY,2022,CLEAR,135
PARKED MOTOR VEHICLE,FOUR WAY,2022,CLOUDY/OVERCAST,7
PARKED MOTOR VEHICLE,FOUR WAY,2022,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,FOUR WAY,2022,FREEZING RAIN/DRIZZLE,1
PARKED MOTOR VEHICLE,FOUR WAY,2022,OTHER,1
PARKED MOTOR VEHICLE,FOUR WAY,2022,RAIN,12
PARKED MOTOR VEHICLE,FOUR WAY,2022,SNOW,12
PARKED MOTOR VEHICLE,FOUR WAY,2022,UNKNOWN,12
PARKED MOTOR VEHICLE,FOUR WAY,2023,CLEAR,157
PARKED MOTOR VEHICLE,FOUR WAY,2023,CLOUDY/OVERCAST,2
PARKED MOTOR VEHICLE,FOUR WAY,2023,RAIN,13
PARKED MOTOR VEHICLE,FOUR WAY,2023,SNOW,6
PARKED MOTOR VEHICLE,FOUR WAY,2023,UNKNOWN,12
PARKED MOTOR VEHICLE,L-INTERSECTION,2019,CLEAR,3
PARKED MOTOR VEHICLE,L-INTERSECTION,2019,RAIN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2019,SNOW,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2020,CLEAR,4
PARKED MOTOR VEHICLE,L-INTERSECTION,2020,RAIN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2021,CLEAR,4
PARKED MOTOR VEHICLE,L-INTERSECTION,2021,UNKNOWN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2022,CLEAR,3
PARKED MOTOR VEHICLE,L-INTERSECTION,2022,RAIN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2022,UNKNOWN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2023,CLEAR,2
PARKED MOTOR VEHICLE,L-INTERSECTION,2023,RAIN,1
PARKED MOTOR VEHICLE,L-INTERSECTION,2023,UNKNOWN,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,CLEAR,491
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,CLOUDY/OVERCAST,15
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,OTHER,3
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,RAIN,55
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,SNOW,19
PARKED MOTOR VEHICLE,NOT DIVIDED,2015,UNKNOWN,82
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,CLEAR,2573
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,CLOUDY/OVERCAST,56
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,FOG/SMOKE/HAZE,5
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,OTHER,10
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,RAIN,180
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,SLEET/HAIL,3
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,SNOW,133
PARKED MOTOR VEHICLE,NOT DIVIDED,2016,UNKNOWN,400
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,CLEAR,5675
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,CLOUDY/OVERCAST,142
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,FOG/SMOKE/HAZE,7
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,OTHER,13
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,RAIN,499
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,SEVERE CROSS WIND GATE,3
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,SLEET/HAIL,6
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,SNOW,206
PARKED MOTOR VEHICLE,NOT DIVIDED,2017,UNKNOWN,555
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,CLEAR,7866
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,CLOUDY/OVERCAST,278
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,FOG/SMOKE/HAZE,37
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,OTHER,26
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,RAIN,742
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,SEVERE CROSS WIND GATE,2
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,SLEET/HAIL,15
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,SNOW,474
PARKED MOTOR VEHICLE,NOT DIVIDED,2018,UNKNOWN,908
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,BLOWING SNOW,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,CLEAR,7846
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,CLOUDY/OVERCAST,269
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,FOG/SMOKE/HAZE,9
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,FREEZING RAIN/DRIZZLE,18
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,OTHER,30
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,RAIN,755
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,SEVERE CROSS WIND GATE,2
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,SLEET/HAIL,16
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,SNOW,499
PARKED MOTOR VEHICLE,NOT DIVIDED,2019,UNKNOWN,885
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,BLOWING SNOW,3
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,CLEAR,7113
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,CLOUDY/OVERCAST,197
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,FOG/SMOKE/HAZE,12
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,FREEZING RAIN/DRIZZLE,17
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,OTHER,20
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,RAIN,601
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,SEVERE CROSS WIND GATE,2
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,SLEET/HAIL,6
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,SNOW,247
PARKED MOTOR VEHICLE,NOT DIVIDED,2020,UNKNOWN,726
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,BLOWING SNOW,7
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,CLEAR,8320
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,CLOUDY/OVERCAST,244
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,FOG/SMOKE/HAZE,9
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,FREEZING RAIN/DRIZZLE,25
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,OTHER,22
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,RAIN,605
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,SLEET/HAIL,7
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,SNOW,561
PARKED MOTOR VEHICLE,NOT DIVIDED,2021,UNKNOWN,985
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,BLOWING SNOW,15
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,CLEAR,7746
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,CLOUDY/OVERCAST,217
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,FOG/SMOKE/HAZE,10
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,FREEZING RAIN/DRIZZLE,39
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,OTHER,30
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,RAIN,633
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,SLEET/HAIL,7
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,SNOW,463
PARKED MOTOR VEHICLE,NOT DIVIDED,2022,UNKNOWN,1221
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,BLOWING SNOW,2
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,CLEAR,6059
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,CLOUDY/OVERCAST,166
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,FOG/SMOKE/HAZE,8
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,FREEZING RAIN/DRIZZLE,17
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,OTHER,20
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,RAIN,567
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,SLEET/HAIL,7
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,SNOW,167
PARKED MOTOR VEHICLE,NOT DIVIDED,2023,UNKNOWN,960
PARKED MOTOR VEHICLE,NOT REPORTED,2019,CLEAR,3
PARKED MOTOR VEHICLE,NOT REPORTED,2020,CLEAR,1
PARKED MOTOR VEHICLE,NOT REPORTED,2020,UNKNOWN,1
PARKED MOTOR VEHICLE,NOT REPORTED,2021,CLEAR,6
PARKED MOTOR VEHICLE,NOT REPORTED,2022,CLEAR,1
PARKED MOTOR VEHICLE,NOT REPORTED,2023,CLEAR,4
PARKED MOTOR VEHICLE,NOT REPORTED,2023,SNOW,1
PARKED MOTOR VEHICLE,ONE-WAY,2015,CLEAR,442
PARKED MOTOR VEHICLE,ONE-WAY,2015,CLOUDY/OVERCAST,9
PARKED MOTOR VEHICLE,ONE-WAY,2015,OTHER,1
PARKED MOTOR VEHICLE,ONE-WAY,2015,RAIN,42
PARKED MOTOR VEHICLE,ONE-WAY,2015,SLEET/HAIL,3
PARKED MOTOR VEHICLE,ONE-WAY,2015,SNOW,15
PARKED MOTOR VEHICLE,ONE-WAY,2015,UNKNOWN,105
PARKED MOTOR VEHICLE,ONE-WAY,2016,CLEAR,1934
PARKED MOTOR VEHICLE,ONE-WAY,2016,CLOUDY/OVERCAST,40
PARKED MOTOR VEHICLE,ONE-WAY,2016,FOG/SMOKE/HAZE,1
PARKED MOTOR VEHICLE,ONE-WAY,2016,OTHER,9
PARKED MOTOR VEHICLE,ONE-WAY,2016,RAIN,132
PARKED MOTOR VEHICLE,ONE-WAY,2016,SEVERE CROSS WIND GATE,1
PARKED MOTOR VEHICLE,ONE-WAY,2016,SLEET/HAIL,1
PARKED MOTOR VEHICLE,ONE-WAY,2016,SNOW,101
PARKED MOTOR VEHICLE,ONE-WAY,2016,UNKNOWN,395
